,0,1,2,3,4,5,6,7
253,3.1405606,3.694783,3.1093526,0.0,1.7116232,4.415004,5.3788834,0.0
254,4.0656843,2.2601638,5.0585375,0.0,1.5481206,1.6178899,4.006774,0.0
255,4.0656843,2.2601638,5.0585375,0.0,1.5481206,1.6178899,4.006774,0.0
256,3.3214176,3.013662,2.261911,0.0,1.8463787,4.6448092,6.1627846,0.0
257,3.8956783,2.4842463,4.9617352,0.0,1.8805368,2.2134187,4.4321046,0.0
258,3.1498175,3.2751043,4.481621,0.0,1.7219942,2.7368343,5.117339,0.0
259,3.541853,3.072471,3.83366,0.0,1.4132185,2.48138,4.267069,0.0
260,2.9009948,3.2196872,5.3542547,0.0,2.1902266,2.935032,4.9465632,0.0
261,3.7627537,2.1791487,5.610424,0.0,1.4951093,1.4470906,3.7810163,0.0
262,3.1575713,2.6219578,5.8321047,0.0,1.5175996,2.2819312,4.119149,0.0
263,4.011843,2.9250777,3.4421895,0.0,1.8209567,2.3712482,5.2369614,0.0
264,4.0089216,3.2333758,3.5756848,0.0,2.051282,2.4464934,5.9401913,0.0
265,4.324025,2.1965792,5.211704,0.0,1.9094255,1.5569813,4.3801203,0.0
266,4.111885,2.2883096,4.7657757,0.0,1.4901476,1.7159541,4.004557,0.0
267,3.7952607,2.370617,4.591013,0.0,1.7887483,1.9456391,3.9679832,0.0
268,4.168054,2.2367136,4.7934685,0.0,1.7196598,1.7756629,4.1442366,0.0
269,3.2536402,3.1065753,4.183981,0.0,1.850987,3.011122,5.109588,0.0
270,3.2011874,3.3316092,3.0795107,0.0,1.5695405,3.4541147,5.151247,0.0
271,4.0369644,2.735517,5.1489534,0.0,1.6439812,2.0317135,4.489381,0.0
272,3.2573926,3.327907,3.1224766,0.0,1.6774709,3.279474,5.780605,0.0
273,3.5083249,2.2582915,5.809929,0.0,1.6088605,1.6562948,3.8784733,0.0
274,3.6452658,2.3900163,5.915527,0.0,1.8602861,1.4697354,4.371875,0.0
275,3.6839828,2.1126418,5.708565,0.0,1.6119378,1.465286,3.8042665,0.0
276,3.388256,2.4089727,5.4870443,0.0,1.5735908,2.0820389,4.116659,0.0
277,3.790663,2.8234107,3.9403927,0.0,2.4307048,3.4358022,4.9620256,0.0
278,3.543334,2.6561382,2.620336,0.0,1.453551,2.2292137,4.02761,0.0
279,3.6100574,2.7785563,4.09205,0.0,1.6998765,2.498219,4.150749,0.0
280,3.9549918,2.8471098,4.130316,0.0,2.0564623,2.9781268,5.131427,0.0
281,3.173026,2.782266,6.430414,0.0,1.869297,1.5655191,4.8391047,0.0
282,1.18396,4.2609262,6.0431776,0.0,1.6772856,4.0004005,6.4335957,0.0
283,0.9720926,2.1738298,0.0,0.0,2.4862757,10.862499,0.18042624,0.0
284,2.1374528,4.5531464,4.6467915,0.0,1.9501345,5.2771807,7.3191843,0.0
285,2.5518486,5.4873924,4.5186424,0.0,0.33537528,3.3771489,8.902253,0.0
286,2.1374528,4.5531464,4.6467915,0.0,1.9501345,5.2771807,7.3191843,0.0
287,4.95327,3.4252853,5.5018353,0.0,1.1747655,0.5568187,7.7192984,0.0
288,5.4085164,1.6899488,2.8393095,0.0,0.12359219,0.1301871,4.188376,0.0
289,3.4028556,3.0391934,5.5745482,0.0,1.4852004,2.35677,4.6488004,0.0
290,4.164586,2.2662094,4.9695897,0.0,1.5111836,1.4252727,3.9950461,0.0
291,3.618966,3.439512,3.8866954,0.0,1.6988975,3.5937574,5.5137978,0.0
292,3.1582646,2.350622,5.6778975,0.0,1.372387,2.165731,3.6151824,0.0
293,3.2864614,2.5153477,5.1146555,0.0,1.3972762,2.275398,3.8899822,0.0
294,4.0349445,2.3023202,5.019106,0.0,1.6812339,1.6834106,4.1626625,0.0
295,3.9612665,2.3302984,5.6318464,0.0,1.5890023,1.4003177,4.026217,0.0
296,3.6566439,2.260589,4.995105,0.0,1.3594633,1.9109099,3.7927685,0.0
297,3.495351,2.4951146,4.99175,0.0,1.4754977,1.9274387,3.956582,0.0
298,2.114247,3.7972047,6.9577675,0.0,1.9798858,1.8334005,5.75847,0.0
299,5.0543184,2.400534,4.0597334,0.0,1.0035894,1.2093167,5.224469,0.0
300,4.449209,2.2647943,4.0674486,0.0,1.3687013,1.4990029,3.4205608,0.0
301,3.330767,2.4781656,5.365728,0.0,1.5687033,2.5849292,3.983355,0.0
302,3.3649817,2.3536425,5.171357,0.0,1.2769176,2.1208751,3.5264273,0.0
303,2.8939424,2.5109444,5.608657,0.0,1.5282185,2.7347274,4.072351,0.0
304,4.281872,4.269616,3.1413996,0.0,0.22429973,0.6255962,6.757604,0.0
305,2.318544,3.3589506,6.3052454,0.0,1.6472237,2.8902605,5.0857058,0.0
306,2.7936928,2.766244,4.7602673,0.0,1.651193,3.5808647,4.431609,0.0
307,3.4366686,2.9560316,3.4742317,0.0,1.8161927,3.2201743,4.91634,0.0
308,3.4501312,2.3998961,5.455678,0.0,1.5179961,2.2532837,3.9906392,0.0
309,4.4115305,3.5795188,2.143147,0.0,1.3730745,2.687565,4.498101,0.0
310,2.9606662,2.5460973,5.7853603,0.0,1.5010481,2.690636,4.05005,0.0
311,5.444934,2.4473727,3.5435965,0.0,0.4992758,0.4383502,4.564194,0.0
312,3.8725219,2.194002,5.2410975,0.0,1.328481,1.1724125,3.4807425,0.0
313,3.7443025,3.6104019,1.9802077,0.0,1.06016,2.495768,7.0334625,0.0
314,0.11782217,5.0774765,5.7012153,0.0,1.4377031,5.587737,6.348077,0.0
315,3.547931,2.8154898,4.5156574,0.0,1.8180108,2.268829,5.089228,0.0
316,3.4766824,3.1708906,3.4704232,0.0,2.0681415,2.807531,5.352833,0.0
317,3.8291323,3.0764344,4.185133,0.0,1.9757161,2.9051144,4.93452,0.0
318,3.1898973,3.7030146,2.068649,0.0,2.3574502,5.027584,6.8039393,0.0
319,4.237678,2.6497362,3.3838568,0.0,1.669872,2.2459853,5.5292635,0.0
320,3.5910897,2.781728,5.812696,0.0,2.0712621,1.9995983,5.029636,0.0
321,1.912076,3.0929396,3.3036637,0.0,1.2762556,5.153721,3.551136,0.0
322,3.1555033,2.6088068,5.97812,0.0,1.8935878,2.0473936,4.426491,0.0
323,3.707227,2.9541388,2.9366589,0.0,1.4487773,3.732179,5.038829,0.0
324,3.8197114,3.569681,3.234333,0.0,1.6955943,2.98793,4.9479895,0.0
325,3.185036,2.7690399,5.924946,0.0,1.7423761,2.1584215,4.592168,0.0
326,3.0558262,2.93502,6.043616,0.0,1.6949303,2.6637528,4.909436,0.0
327,3.897051,2.4662695,5.8376017,0.0,1.8012248,1.5710471,4.5549717,0.0
328,3.3995464,3.2302625,2.5086894,0.0,1.6003783,3.6129596,5.4890122,0.0
329,3.1314008,2.5617964,5.729413,0.0,1.4361573,2.2904053,4.1493163,0.0
330,4.4545507,0.34750247,0.0,0.0,0.37851113,5.0437584,0.9767512,0.0
331,3.6786892,3.1781666,3.0506947,0.0,1.4651536,3.0868657,4.857432,0.0
332,3.426208,2.4969583,4.987619,0.0,1.4510915,2.2571473,4.1024766,0.0
333,3.2837472,2.725403,5.3966236,0.0,1.7578977,2.5748246,4.6575966,0.0
334,2.5953155,3.8350794,3.652984,0.0,2.176404,4.0375075,5.8476973,0.0
335,1.9936187,3.2426126,6.4132547,0.0,1.798264,3.4804227,4.8070135,0.0
336,2.4557543,2.7598507,1.5766292,0.0,1.7205945,4.309214,3.3413873,0.0
337,4.6594286,1.8207328,0.7910341,0.0,0.63198966,5.252124,3.4025126,0.0
338,3.3509872,2.9086726,3.9559605,0.0,1.4028733,3.4507241,4.625943,0.0
339,3.7221355,2.5273125,3.7374628,0.0,1.1433905,2.4398582,3.8829541,0.0
340,3.577457,3.6883204,1.7275641,0.0,2.1920774,4.0439534,5.928954,0.0
341,3.067362,2.972045,5.583619,0.0,1.7505956,2.7118278,4.7519836,0.0
342,3.2095606,3.2805908,4.7764044,0.0,1.8082191,1.8582165,5.607869,0.0
343,2.5832431,3.0148098,4.685047,0.0,1.4852114,3.76002,3.7329745,0.0
344,3.4736333,2.598676,5.328755,0.0,1.5019643,1.994839,4.186048,0.0
345,3.411643,2.634762,5.0339136,0.0,1.6869493,2.4372923,4.3084497,0.0
346,4.255775,3.1723955,2.141084,0.0,2.1955538,2.912627,5.082509,0.0
347,3.769046,3.0490034,2.6618261,0.0,2.010846,2.707911,4.556034,0.0
348,3.1389863,2.424465,4.9159775,0.0,1.2354529,2.1879163,3.7268095,0.0
349,3.0856762,2.716272,4.362155,0.0,1.9747739,2.5383558,4.269593,0.0
350,3.352005,2.9776912,3.9343078,0.0,2.0175903,3.3441565,4.95798,0.0
351,3.7724748,2.7224755,4.191779,0.0,1.6256716,2.512648,4.1336155,0.0
352,3.8863056,3.104366,4.1378746,0.0,1.8885636,2.4513047,5.061155,0.0
353,3.9843092,2.7122602,3.8073926,0.0,2.0752935,2.9777396,4.7366815,0.0
354,1.864984,3.6596758,6.225745,0.0,1.6336116,3.719764,5.31739,0.0
355,3.8801637,2.1936078,4.418066,0.0,1.3150024,2.036682,3.5515137,0.0
356,3.6827097,3.5083168,2.4425793,0.0,1.65156,4.1226997,5.7417297,0.0
357,4.1593466,2.8096712,4.472472,0.0,1.2996409,0.8057862,6.1039643,0.0
358,3.1717153,2.5832155,5.9528947,0.0,1.5542352,2.2825427,4.0370545,0.0
359,3.8874326,2.351121,4.737918,0.0,1.4682199,2.0811493,4.123627,0.0
360,3.3332257,3.5045218,2.717127,0.0,2.16613,4.0344167,5.6085978,0.0
361,3.6871917,2.4651,4.5477514,0.0,1.8903131,2.6798966,4.619791,0.0
362,3.3655899,2.3065808,5.442081,0.0,1.4024645,2.049549,3.811782,0.0
363,3.33226,2.3355048,5.4976873,0.0,1.4627458,2.0849392,4.0233517,0.0
364,4.626824,1.7118056,4.964486,0.0,1.2909384,0.9655964,3.303464,0.0
365,3.202652,2.5289145,5.3680906,0.0,1.5400432,2.1306062,3.9964404,0.0
366,3.921606,3.1152232,4.0713015,0.0,2.0099468,2.278481,5.4904394,0.0
367,3.4560957,2.9596653,4.609695,0.0,1.4526359,2.619854,4.6623516,0.0
368,4.029195,1.9359248,5.208665,0.0,1.2246997,1.2700806,3.3932414,0.0
369,3.1377327,2.6062925,5.5672483,0.0,1.3481674,2.307566,3.9697332,0.0
370,3.9919133,2.8079028,0.9442866,0.0,3.8360822,2.8517582,4.5051823,0.0
371,2.4973037,3.5269434,4.9637384,0.0,1.653775,3.596941,5.0066805,0.0
372,4.0434217,1.9070573,5.239791,0.0,1.4086615,1.2347302,3.5038185,0.0
373,3.0292943,2.7168777,3.4362783,0.0,1.6801171,3.354857,4.504935,0.0
374,2.907176,3.5097404,4.050269,0.0,1.8822875,3.6167815,5.1703234,0.0
375,3.6090984,2.0944998,5.683154,0.0,1.5465374,1.5177319,3.7136278,0.0
376,3.7729535,2.8763175,3.9878545,0.0,1.2482548,2.6948383,4.5040774,0.0
377,3.7319858,3.3624628,3.097796,0.0,1.434802,3.3490338,4.3377075,0.0
378,3.050414,3.126195,4.7382364,0.0,2.155503,2.901418,4.7457104,0.0
379,3.5833385,3.440853,3.2016432,0.0,2.0464852,3.68241,5.376526,0.0
380,3.1990066,3.040845,3.267769,0.0,1.6214902,3.4256675,4.80651,0.0
381,3.08782,3.0108435,6.16228,0.0,1.6516305,2.1557007,4.8039227,0.0
382,4.5040903,0.92672074,0.0,0.0,1.7313783,2.9951427,0.26531696,0.0
383,2.774735,2.8359413,5.45597,0.0,1.7999213,3.231016,4.822075,0.0
384,3.3256884,3.2310896,4.028848,0.0,1.7470937,3.741861,5.650404,0.0
385,3.4719472,2.9589481,4.178523,0.0,1.9566422,3.0338995,4.8569746,0.0
386,0.91365075,5.3499393,4.9263887,0.0,1.253556,6.1133814,7.261402,0.0
387,0.8859668,5.382885,4.9149113,0.0,1.2066255,6.160694,7.359744,0.0
388,3.1240702,3.54006,3.0922413,0.0,2.0677545,4.2990236,5.048354,0.0
389,3.7130244,3.0969605,3.496111,0.0,1.7799811,3.1736195,5.473545,0.0
390,3.2317188,2.5690024,4.7098265,0.0,1.4827785,2.1595042,3.844767,0.0
391,3.169237,3.0002358,4.678686,0.0,1.8259817,2.8547342,4.5851545,0.0
392,3.6898563,2.1597016,4.819544,0.0,1.1512495,1.8702819,3.507495,0.0
393,3.1343124,2.9979174,4.4098997,0.0,1.3760378,3.3530228,4.67138,0.0
394,5.0552306,2.7217724,1.8338919,0.0,1.211808,3.2553825,5.6635733,0.0
395,4.304494,1.8286803,5.176857,0.0,1.3512772,1.114419,3.340178,0.0
396,3.6503778,2.7332485,2.7638755,0.0,2.1535525,3.3167803,4.1693516,0.0
397,3.6788335,3.277955,2.1530995,0.0,1.5203536,3.5148005,5.0724673,0.0
398,3.252124,3.0485384,2.6997192,0.0,2.2664402,2.4711792,4.4910684,0.0
399,2.9275835,2.83829,4.73713,0.0,1.4867281,3.433284,4.2918463,0.0
400,4.186608,3.0772955,4.7870064,0.0,1.3640968,0.47574013,6.6925545,0.0
401,2.8051176,2.6552312,5.9831667,0.0,1.7712471,2.3275762,4.402774,0.0
402,3.7844384,3.9122388,0.3840518,0.0,2.4926193,3.813356,6.577409,0.0
403,3.598788,2.6170964,3.6039624,0.0,1.363442,2.9331899,4.313114,0.0
404,3.8332584,3.1037607,4.0563726,0.0,1.3656232,0.7493859,6.529174,0.0
405,2.9576354,2.5540082,5.951206,0.0,1.6301122,2.5312035,4.14477,0.0
406,3.333146,2.7496443,5.1093264,0.0,1.7125763,2.5437691,4.2897787,0.0
407,3.879972,2.381504,4.870411,0.0,1.3877397,2.5389683,4.085911,0.0
408,2.9490552,3.1372104,4.5407915,0.0,1.6000426,3.2167315,4.607302,0.0
409,4.127288,2.8035653,4.029425,0.0,1.5581404,1.8010747,5.0373073,0.0
410,3.957325,2.7844496,1.3242627,0.0,2.4347668,4.622032,4.8111124,0.0
411,3.3513713,4.533903,1.017843,0.0,1.7668109,4.5341268,6.985134,0.0
412,2.877509,2.8704865,5.373564,0.0,1.6119478,2.9374852,4.150088,0.0
413,4.194872,4.27423,3.8832889,0.0,0.52988654,0.5361892,7.124486,0.0
414,2.3815222,3.2763445,5.5483236,0.0,1.4409097,2.8959405,4.309408,0.0
415,3.713008,2.3164558,5.020095,0.0,1.4770617,1.8322904,3.8723254,0.0
416,2.8917367,3.6860206,2.3132775,0.0,1.562816,4.4668884,4.433155,0.0
417,3.1299179,2.869432,3.8232841,0.0,1.4145148,3.035651,4.097191,0.0
418,3.1890059,2.5109856,5.5863447,0.0,1.4906235,2.0393093,3.8401136,0.0
419,4.44761,2.330825,4.4414577,0.0,1.7388668,0.57861817,5.8991523,0.0
420,3.7635145,1.9614844,4.56219,0.0,1.3820779,1.6790833,3.3824453,0.0
421,4.1651487,3.0886292,4.2472954,0.0,1.8617375,2.4443595,4.9642196,0.0
422,4.346374,2.038784,4.625477,0.0,1.2790139,1.6090534,3.5965662,0.0
423,2.9942682,3.7533886,4.318205,0.0,2.3145716,3.5438128,5.5077667,0.0
424,3.0654225,3.0525322,3.0663269,0.0,2.033123,3.2998884,4.167263,0.0
425,3.9906769,2.1980906,4.8268685,0.0,1.526389,1.5759561,3.6991467,0.0
426,3.1786137,3.753825,3.6554255,0.0,2.0245354,4.061532,5.799719,0.0
427,3.3489506,2.2165437,5.851314,0.0,1.6244215,1.7868371,3.7340736,0.0
428,3.2111669,2.393398,4.779765,0.0,2.1561136,3.5328267,5.0398264,0.0
429,3.848755,2.2438266,5.41625,0.0,1.3618869,1.4366736,3.765985,0.0
430,3.4452326,2.4526527,5.3764343,0.0,1.2528828,2.118484,4.1016912,0.0
431,4.0492935,2.7115638,3.4702737,0.0,1.6308167,2.5932148,4.500096,0.0
432,3.7777896,2.8708017,2.7847722,0.0,1.9615481,3.1109614,4.8095636,0.0
433,4.0221243,2.9067235,3.8989003,0.0,1.7929457,2.7177265,4.945735,0.0
434,3.6321735,2.4247434,3.7876253,0.0,1.5845402,2.3068898,3.596696,0.0
435,3.012038,2.7332945,6.1487017,0.0,1.7209917,1.8109658,4.4313025,0.0
436,0.095941305,5.175046,5.6327763,0.0,1.3986702,6.2799206,6.62992,0.0
437,0.62511706,3.3619153,0.0,0.0,2.2145128,9.470021,1.1857983,0.0
438,0.3763895,5.833294,2.1714034,0.0,1.8912781,8.9857645,7.0439444,0.0
439,1.0655723,5.2912455,3.8932912,0.0,1.8195856,6.728776,7.077387,0.0
440,0.3763895,5.833294,2.1714034,0.0,1.8912781,8.9857645,7.0439444,0.0
441,5.1801143,3.3814685,5.1805897,0.0,1.048208,0.8255834,7.459588,0.0
442,5.73827,1.9882872,3.1637363,0.0,0.31523052,0.26302254,4.9450936,0.0
443,3.512741,2.3952096,4.6769466,0.0,1.4798319,2.1198032,4.2751617,0.0
444,3.8799617,2.5692961,4.743493,0.0,1.6696131,1.9011493,4.5374746,0.0
445,3.627391,2.6177967,3.455579,0.0,1.7695906,3.3268297,4.0252304,0.0
446,3.5325499,3.0464556,3.7193155,0.0,1.6022578,2.7330444,4.660219,0.0
447,3.1977925,2.5175753,5.8199234,0.0,1.8877378,1.9325764,4.2311687,0.0
448,3.85783,3.3278253,2.9304328,0.0,1.7540447,2.8955848,5.89442,0.0
449,3.0259182,3.0517738,4.4995036,0.0,1.7988026,3.3030221,4.570758,0.0
450,4.095338,2.0203912,5.3929114,0.0,1.749134,1.5456815,3.8269725,0.0
451,3.8336706,2.370849,5.3991346,0.0,1.6020727,1.8278599,4.0152617,0.0
452,3.863539,2.3258598,5.4448605,0.0,1.5727875,1.73914,3.9634,0.0
453,3.1218295,2.3293335,5.0695033,0.0,1.4541646,2.2328823,3.5993395,0.0
454,2.2021086,3.1281574,6.0420055,0.0,1.6370333,3.2887895,4.7159805,0.0
455,3.0044243,2.5688825,3.9091835,0.0,1.7370255,2.678837,3.579331,0.0
456,2.7959049,2.798034,5.326646,0.0,1.6083181,2.9837544,4.4797583,0.0
457,3.945554,0.14748216,0.0,0.0,2.554128,0.55524826,0.28378117,0.0
458,3.3929625,2.8836522,3.6835465,0.0,1.797318,3.4035342,4.8391023,0.0
459,3.8886037,2.445714,3.6130526,0.0,1.3836001,2.1315172,3.9744596,0.0
460,3.362073,2.7401235,3.0796928,0.0,1.4887722,2.872543,4.2721,0.0
461,3.8778622,2.1003754,4.745148,0.0,1.787678,1.5845828,3.6245127,0.0
462,3.276753,2.4431198,5.103792,0.0,1.4354715,2.2153924,3.6333704,0.0
463,3.7309988,2.1275208,5.3743563,0.0,1.4170958,1.5213382,3.5833645,0.0
464,3.7679696,2.0415342,5.333932,0.0,1.3509663,1.3195949,3.4507837,0.0
465,3.5150774,2.5118632,5.720934,0.0,1.6896138,1.7847266,4.192524,0.0
466,4.1840487,2.1448014,5.311697,0.0,1.4875414,1.3104279,3.8509645,0.0
467,3.3123877,2.5156224,5.93882,0.0,1.661423,1.871146,4.3128805,0.0
468,3.5824382,2.6693547,5.158986,0.0,1.7129941,2.2207205,4.2151656,0.0
469,2.891707,3.0624158,4.7057486,0.0,1.8994658,3.0520322,4.9578905,0.0
470,2.9284296,3.0418906,4.6352587,0.0,1.9386764,3.1107779,4.9032645,0.0
471,3.988573,2.7340643,2.749075,0.0,1.402061,2.7837982,3.8413248,0.0
472,3.627862,3.4585445,2.7964423,0.0,1.6058228,3.437878,4.808525,0.0
473,3.9156053,2.8247364,1.191194,0.0,1.5372562,4.176294,5.4619527,0.0
474,2.5788114,2.8678372,6.047458,0.0,1.7175086,2.730731,4.4794054,0.0
475,3.7825496,2.237465,4.88803,0.0,1.3037783,1.6751854,3.7658587,0.0
476,3.8673065,0.29496312,0.882195,0.0,2.373724,0.47493047,0.023424268,0.0
477,2.394876,3.1447484,6.152602,0.0,1.7448572,2.8135378,4.9851904,0.0
478,4.324492,1.9032404,3.9913888,0.0,1.2750775,1.491519,3.4722695,0.0
479,3.3308544,2.3521972,5.412641,0.0,1.4562333,2.2321606,3.9703054,0.0
480,3.3905935,3.091645,4.810047,0.0,1.8833723,2.7877042,4.70318,0.0
481,3.953321,2.918952,3.5606308,0.0,1.7292588,2.5264142,4.794924,0.0
482,3.03899,2.9294777,6.4088354,0.0,1.934022,2.0521202,4.979399,0.0
483,3.4557729,2.6486788,4.9611645,0.0,1.6921521,2.4703176,4.6948223,0.0
484,1.8387972,4.0562553,6.1948776,0.0,1.7524939,2.1379929,6.23569,0.0
485,4.0712748,1.354094,2.3130898,0.0,0.29107505,4.885054,2.8179111,0.0
486,3.363315,2.3677423,5.315879,0.0,1.5491544,2.2243474,3.8435993,0.0
487,1.6975296,2.5264785,1.7361903,0.0,1.3377665,4.848453,2.9281492,0.0
488,4.131562,2.5347896,5.4129357,0.0,1.6134012,1.4332874,4.8679514,0.0
489,4.005788,3.5504086,1.4461217,0.0,2.4620771,4.6745806,5.5404015,0.0
490,2.7647035,3.1349876,5.3091183,0.0,1.9071281,2.9694371,4.944276,0.0
491,2.6770332,3.1055276,4.577438,0.0,1.7026118,3.5539818,4.4476175,0.0
492,1.634982,1.4149547,2.3913858,0.0,0.80113745,5.9759026,1.3746501,0.0
493,3.438332,3.3232667,2.5899556,0.0,1.9565303,3.6410358,5.636258,0.0
494,2.7190804,2.9309528,6.0480385,0.0,1.7078172,2.6207187,4.5472317,0.0
495,3.7228692,2.620063,4.1344147,0.0,1.7280812,2.196425,4.6371317,0.0
496,3.6398685,2.8888965,3.6650379,0.0,2.1504128,2.9819603,5.077082,0.0
497,3.5523262,2.6165402,5.2560043,0.0,1.7587804,2.3521128,4.639898,0.0
498,3.3119717,2.610857,3.5340104,0.0,1.4689484,2.4052274,3.8251233,0.0
499,3.5723443,2.064861,4.9839964,0.0,1.2620219,1.6936982,3.2019567,0.0
500,3.9645765,3.2718804,3.0700617,0.0,1.0237887,2.7191668,5.75245,0.0
501,3.1281593,3.0206747,6.3997316,0.0,1.8743846,1.8836584,5.255239,0.0
502,3.9787524,2.8086941,3.4621396,0.0,1.3806471,3.039642,4.7973003,0.0
503,3.0054352,2.973078,5.632269,0.0,1.6276295,2.5395684,4.6629987,0.0
504,3.3358288,2.7575715,4.8042984,0.0,1.7278283,2.2845335,4.36325,0.0
